id,Age,Gender,Sleep_Start,Sleep_End,Sleep_Duration,Sleep_Quality,Exercise_Time,Caffeine_Intake,Screen_Time_Before_Bed,Work_Hours,Productivity_Score,Mood_Score,Stress_Level
5078.0,59.0,Other,23.18,6.69,7.5,9.0,31.0,14.0,61.0,10.591981215039826,1.0,2.0,10.0
5704.0,34.0,Male,20.02,2.5,6.49,8.0,8.0,272.0,116.0,8.563275931229132,8.0,10.0,5.0
1924.0,41.0,Female,20.27,1.74,5.48,4.0,44.0,81.0,16.0,6.976658039703168,1.0,4.0,2.0
3713.0,43.0,Female,22.53,6.78,8.24,4.0,62.0,67.0,153.0,11.65707866031837,1.0,10.0,1.0
4661.0,41.0,Female,21.72,2.83,5.12,4.0,39.0,65.0,86.0,5.938829561094098,7.0,1.0,2.0
,25.0,Female,23.57,5.6,6.03,7.0,13.0,265.0,139.0,5.542964549516914,7.0,2.0,9.0
2936.0,34.0,Other,21.5,4.66,7.16,7.0,3.0,105.0,84.0,8.937553816935733,4.0,2.0,5.0
7200.0,56.0,Male,22.28,3.16,4.87,9.0,75.0,297.0,26.0,6.042826801831212,9.0,4.0,10.0
,29.0,Female,22.72,8.04,9.32,5.0,85.0,257.0,126.0,9.464914285784372,10.0,10.0,8.0
8688.0,29.0,Male,21.85,4.29,6.44,8.0,68.0,225.0,76.0,7.562192198117635,10.0,10.0,6.0
2204.0,50.0,Other,23.67,7.99,8.33,3.0,73.0,170.0,120.0,5.88470582595742,5.0,3.0,6.0
,52.0,Female,22.93,5.06,6.13,9.0,77.0,259.0,92.0,8.865691014131574,2.0,10.0,4.0
3793.0,18.0,Other,23.42,4.51,5.09,8.0,34.0,173.0,169.0,9.392302939399654,10.0,1.0,6.0
9624.0,26.0,Other,22.02,7.19,9.17,8.0,30.0,167.0,47.0,7.365892500548934,2.0,7.0,8.0
7617.0,33.0,Male,22.2,7.02,8.82,4.0,79.0,194.0,112.0,4.665784529664578,9.0,2.0,7.0
7960.0,29.0,Other,20.92,5.05,8.13,10.0,86.0,245.0,83.0,4.436882425707752,5.0,5.0,1.0
,36.0,Female,20.28,1.66,5.38,4.0,83.0,18.0,108.0,5.611250473706818,9.0,5.0,4.0
7468.0,27.0,Female,20.2,0.96,4.76,10.0,9.0,9.0,101.0,6.815078674776052,3.0,5.0,8.0
7747.0,56.0,Female,20.48,1.18,4.7,9.0,16.0,68.0,57.0,5.0754674189564,4.0,8.0,6.0
2407.0,50.0,Male,20.03,4.64,8.6,3.0,39.0,152.0,126.0,6.862038106349714,7.0,4.0,4.0
5052.0,40.0,Female,22.87,6.22,7.35,7.0,72.0,274.0,134.0,8.561453054037552,10.0,10.0,4.0
5378.0,19.0,Other,21.58,5.83,8.24,5.0,38.0,245.0,80.0,11.060923660137966,8.0,4.0,6.0
8837.0,29.0,Male,20.05,3.27,7.22,5.0,17.0,56.0,11.0,5.066614530740601,8.0,3.0,7.0
5736.0,32.0,Male,22.45,5.37,6.92,3.0,85.0,282.0,108.0,10.47982994946778,1.0,5.0,1.0
7784.0,27.0,Other,22.97,4.39,5.43,7.0,85.0,145.0,111.0,11.735748116946525,2.0,7.0,1.0
2502.0,51.0,Other,23.28,4.44,5.16,9.0,72.0,199.0,178.0,11.665104958435968,5.0,4.0,7.0
2872.0,58.0,Female,20.2,2.75,6.55,4.0,42.0,21.0,110.0,5.096422422625244,3.0,3.0,10.0
9714.0,24.0,Male,23.15,6.81,7.66,2.0,66.0,199.0,30.0,5.862868455008754,7.0,2.0,6.0
2932.0,58.0,Other,20.9,3.58,6.68,7.0,44.0,147.0,23.0,9.1448348209428,10.0,10.0,7.0
8170.0,46.0,Other,20.62,4.6,7.98,1.0,20.0,38.0,101.0,11.804815353253218,4.0,2.0,1.0
4483.0,56.0,Male,20.7,3.4,6.7,3.0,62.0,50.0,129.0,10.61112249280444,10.0,5.0,9.0
6820.0,38.0,Male,21.62,3.65,6.03,10.0,71.0,260.0,14.0,9.2440797747689,1.0,5.0,3.0
9677.0,38.0,Other,21.33,5.63,8.3,4.0,7.0,57.0,45.0,7.50435260724307,9.0,9.0,10.0
4320.0,44.0,Male,21.47,5.64,8.18,8.0,86.0,220.0,132.0,11.14490993057978,10.0,4.0,9.0
2081.0,19.0,Male,20.87,4.47,7.6,7.0,73.0,152.0,124.0,10.502807772294062,10.0,6.0,5.0
6335.0,39.0,Male,21.2,2.76,5.56,10.0,34.0,23.0,27.0,5.778262133108682,8.0,1.0,3.0
2294.0,51.0,Other,20.23,3.2,6.97,4.0,42.0,74.0,102.0,11.249100289019836,2.0,7.0,7.0
6231.0,47.0,Female,23.93,7.31,7.37,10.0,82.0,64.0,68.0,5.1310684337307215,6.0,8.0,4.0
6795.0,21.0,Male,21.82,2.94,5.12,2.0,21.0,65.0,20.0,5.746424894492098,7.0,7.0,6.0
9697.0,59.0,Female,22.27,7.53,9.26,10.0,8.0,99.0,145.0,6.143978135075024,9.0,2.0,9.0
7041.0,19.0,Female,22.75,5.82,7.07,3.0,12.0,230.0,43.0,5.101872791102469,7.0,9.0,2.0
3032.0,53.0,Female,22.63,7.68,9.05,2.0,84.0,99.0,103.0,4.23040944437215,6.0,5.0,2.0
3428.0,47.0,Female,20.77,6.07,9.3,4.0,24.0,274.0,4.0,6.74702231659658,8.0,3.0,7.0
7985.0,34.0,Other,21.47,3.22,5.75,6.0,5.0,25.0,166.0,11.479144372436068,6.0,3.0,7.0
1028.0,52.0,Female,22.98,4.52,5.53,9.0,42.0,207.0,73.0,4.829093811846365,3.0,2.0,8.0
2906.0,57.0,Female,20.03,3.78,7.75,9.0,47.0,293.0,86.0,5.072199154551934,1.0,5.0,10.0
6188.0,52.0,Other,20.02,3.2,7.19,1.0,38.0,93.0,173.0,4.135753034523732,7.0,9.0,2.0
3786.0,19.0,Other,20.33,2.54,6.21,4.0,44.0,19.0,60.0,4.577705482681504,2.0,9.0,2.0
3975.0,43.0,Female,20.93,5.53,8.6,1.0,50.0,260.0,12.0,5.7042825587461135,9.0,9.0,3.0
7475.0,47.0,Male,21.35,3.18,5.83,9.0,46.0,68.0,103.0,10.027804843571843,8.0,8.0,2.0
8135.0,32.0,Male,22.07,3.75,5.68,9.0,73.0,279.0,48.0,7.080848983919363,4.0,10.0,5.0
3233.0,31.0,Male,23.48,8.22,8.74,7.0,55.0,76.0,150.0,6.70888983290106,1.0,7.0,8.0
8734.0,18.0,Male,21.73,5.94,8.21,10.0,13.0,181.0,45.0,10.567353708904,8.0,10.0,1.0
4201.0,37.0,Other,23.05,7.05,8.0,6.0,22.0,58.0,89.0,8.262777058266078,8.0,2.0,8.0
4345.0,31.0,Female,21.57,7.03,9.47,3.0,52.0,77.0,155.0,9.43977368071501,9.0,5.0,10.0
8111.0,34.0,Other,22.55,7.48,8.93,3.0,11.0,99.0,11.0,5.5815224249159,2.0,7.0,1.0
2313.0,57.0,Other,22.17,5.86,7.69,8.0,64.0,273.0,43.0,4.749063146669034,8.0,7.0,7.0
5581.0,21.0,Female,21.72,4.17,6.45,7.0,27.0,196.0,66.0,8.009301851659924,10.0,10.0,4.0
4110.0,32.0,Other,23.15,5.65,6.5,3.0,18.0,254.0,27.0,9.30792276102968,1.0,10.0,3.0
6141.0,20.0,Male,20.28,5.0,8.71,2.0,75.0,261.0,106.0,6.727582413140878,2.0,9.0,2.0
1224.0,27.0,Female,23.9,8.28,8.38,6.0,59.0,110.0,5.0,5.559542151761279,8.0,3.0,1.0
7643.0,50.0,Female,23.52,8.36,8.84,8.0,56.0,297.0,97.0,6.423561343120672,7.0,3.0,2.0
8630.0,37.0,Female,20.03,2.28,6.25,7.0,45.0,151.0,45.0,4.141710804875112,8.0,7.0,3.0
2325.0,55.0,Female,20.43,1.0,4.57,2.0,78.0,235.0,126.0,6.894146495380527,4.0,6.0,9.0
8280.0,46.0,Male,20.95,4.69,7.74,10.0,5.0,247.0,114.0,8.076070985793615,1.0,4.0,9.0
1968.0,58.0,Other,22.18,7.04,8.86,1.0,48.0,216.0,10.0,7.090945097094456,4.0,7.0,5.0
,57.0,Male,23.88,6.69,6.8,8.0,34.0,179.0,158.0,9.083423365623776,7.0,4.0,4.0
,58.0,Female,20.2,4.07,7.87,4.0,88.0,151.0,171.0,5.921960147714431,2.0,8.0,1.0
5070.0,24.0,Female,23.03,8.49,9.46,7.0,36.0,118.0,85.0,4.705137947126337,1.0,4.0,1.0
3908.0,58.0,Female,22.72,4.24,5.53,7.0,16.0,78.0,72.0,6.488056029367099,9.0,7.0,2.0
9795.0,23.0,Other,23.07,5.46,6.39,10.0,58.0,220.0,45.0,9.70921659594994,8.0,4.0,3.0
5134.0,54.0,Female,21.17,4.78,7.61,1.0,30.0,122.0,53.0,8.83136354929782,2.0,7.0,10.0
5607.0,35.0,Male,23.43,4.29,4.85,1.0,62.0,159.0,137.0,7.592667141408907,6.0,9.0,2.0
5647.0,36.0,Other,21.87,5.48,7.61,3.0,46.0,261.0,15.0,7.930643455297047,2.0,4.0,7.0
1877.0,18.0,Male,23.33,4.49,5.15,8.0,54.0,24.0,134.0,5.774235935468371,1.0,7.0,1.0
7154.0,26.0,Other,22.05,6.41,8.36,9.0,12.0,22.0,82.0,9.465404505918546,7.0,8.0,1.0
8869.0,30.0,Other,21.63,7.04,9.4,2.0,67.0,28.0,15.0,9.409258667627562,5.0,1.0,5.0
4602.0,24.0,Female,23.2,7.99,8.79,9.0,74.0,60.0,25.0,4.603297407942306,7.0,3.0,6.0
4740.0,56.0,Female,22.05,3.49,5.44,1.0,56.0,164.0,60.0,6.14879146331678,7.0,9.0,9.0
1665.0,56.0,Male,21.92,6.82,8.91,5.0,45.0,143.0,15.0,4.480065540712094,8.0,8.0,3.0
9444.0,23.0,Female,22.68,7.02,8.34,4.0,57.0,203.0,165.0,9.543027421573218,10.0,2.0,7.0
9791.0,19.0,Female,22.42,3.67,5.25,10.0,4.0,64.0,33.0,6.87200614463411,3.0,2.0,5.0
8740.0,40.0,Male,23.05,5.21,6.16,6.0,19.0,81.0,128.0,5.042543904730327,1.0,8.0,4.0
9215.0,48.0,Other,20.25,3.92,7.67,8.0,53.0,25.0,79.0,6.088227132286785,1.0,1.0,3.0
2834.0,46.0,Male,20.95,3.45,6.5,10.0,27.0,284.0,170.0,5.662323717638031,10.0,10.0,10.0
1109.0,18.0,Male,23.87,5.59,5.72,8.0,44.0,104.0,149.0,5.74618559025195,10.0,7.0,9.0
1238.0,37.0,Female,22.93,5.52,6.58,8.0,3.0,36.0,131.0,9.67039411924923,2.0,8.0,2.0
3367.0,58.0,Other,22.92,3.42,4.51,9.0,5.0,161.0,8.0,6.2947731651776,1.0,1.0,3.0
,45.0,Female,23.35,6.87,7.52,3.0,41.0,100.0,28.0,6.501706361131665,10.0,10.0,7.0
9974.0,45.0,Other,22.78,4.22,5.44,1.0,12.0,138.0,27.0,5.75511511356997,3.0,1.0,9.0
8382.0,29.0,Female,21.7,6.05,8.35,6.0,69.0,241.0,129.0,4.479401242568652,10.0,1.0,5.0
4377.0,30.0,Other,20.72,5.81,9.09,5.0,18.0,165.0,122.0,9.363573322260072,4.0,4.0,5.0
2861.0,46.0,Other,23.48,8.94,9.46,7.0,25.0,55.0,21.0,10.982641873226562,10.0,10.0,9.0
7668.0,42.0,Female,21.25,2.51,5.26,3.0,40.0,286.0,84.0,6.690464755309998,2.0,8.0,9.0
8848.0,20.0,Male,21.32,3.73,6.42,2.0,48.0,30.0,57.0,4.923223674515265,10.0,2.0,9.0
3338.0,28.0,Other,23.65,4.64,4.99,5.0,51.0,138.0,124.0,7.224310063257057,9.0,10.0,6.0
7694.0,45.0,Female,22.38,7.62,9.24,10.0,27.0,244.0,65.0,7.983588740658111,6.0,10.0,9.0
9333.0,37.0,Other,23.53,7.85,8.32,2.0,80.0,223.0,42.0,7.574177270716855,3.0,4.0,5.0
1941.0,28.0,Male,22.4,4.67,6.27,8.0,56.0,65.0,149.0,8.292860074110195,8.0,9.0,9.0
6938.0,34.0,Female,23.0,5.05,6.05,3.0,8.0,140.0,167.0,7.214507668813561,4.0,1.0,8.0
4688.0,27.0,Female,20.73,3.46,6.73,2.0,62.0,24.0,11.0,8.726526999164061,9.0,2.0,9.0
,43.0,Female,20.25,0.83,4.58,8.0,54.0,71.0,161.0,5.938346633603732,10.0,3.0,7.0
2181.0,54.0,Other,22.82,6.76,7.94,5.0,51.0,100.0,55.0,6.488293338082696,9.0,7.0,10.0
1446.0,57.0,Female,23.83,6.38,6.55,1.0,15.0,277.0,56.0,6.596053193351579,2.0,7.0,2.0
1179.0,51.0,Male,22.23,6.5,8.27,6.0,84.0,287.0,179.0,9.24503529691454,5.0,6.0,2.0
7802.0,32.0,Female,23.13,6.54,7.4,2.0,37.0,25.0,91.0,7.996531707007462,3.0,9.0,5.0
6392.0,21.0,Male,20.97,5.32,8.36,10.0,24.0,110.0,1.0,7.039394327696116,1.0,6.0,10.0
3586.0,42.0,Female,21.0,2.38,5.38,7.0,2.0,195.0,40.0,5.796475754151171,8.0,6.0,2.0
8939.0,35.0,Other,23.53,6.25,6.71,10.0,72.0,186.0,30.0,6.942805556859668,9.0,3.0,6.0
8928.0,18.0,Other,21.75,6.77,9.02,10.0,58.0,61.0,80.0,4.404059766658257,10.0,5.0,9.0
3335.0,51.0,Other,21.78,2.64,4.86,1.0,29.0,59.0,140.0,10.06707817271934,1.0,6.0,9.0
8939.0,44.0,Other,20.5,1.71,5.21,4.0,35.0,118.0,126.0,7.398628265415204,3.0,9.0,6.0
2848.0,34.0,Other,23.03,5.35,6.31,3.0,6.0,53.0,103.0,10.223556219762568,7.0,2.0,2.0
9848.0,56.0,Female,23.9,6.18,6.28,1.0,20.0,20.0,51.0,8.347246817586113,4.0,3.0,1.0
1671.0,27.0,Other,20.05,2.5,6.45,5.0,50.0,180.0,3.0,8.217187053002117,3.0,10.0,10.0
2046.0,35.0,Male,22.87,5.52,6.66,1.0,2.0,66.0,36.0,10.8864869014939,9.0,1.0,4.0
5483.0,31.0,Female,22.53,4.73,6.2,3.0,86.0,232.0,150.0,5.345688739468333,5.0,5.0,10.0
9663.0,27.0,Male,22.2,4.93,6.73,2.0,51.0,86.0,108.0,7.229173555947822,1.0,2.0,1.0
9480.0,25.0,Male,20.9,6.21,9.31,10.0,86.0,81.0,61.0,6.701753156497737,10.0,1.0,10.0
3690.0,43.0,Male,21.83,7.13,9.3,2.0,77.0,225.0,151.0,10.767722048788269,2.0,7.0,5.0
4872.0,48.0,Other,20.18,2.39,6.21,8.0,31.0,56.0,165.0,9.865224184852682,2.0,3.0,4.0
1544.0,27.0,Female,23.43,8.6,9.16,4.0,18.0,148.0,21.0,4.010275404214411,9.0,1.0,9.0
9399.0,35.0,Male,22.53,3.4,4.87,6.0,40.0,4.0,79.0,11.15809589609996,2.0,1.0,3.0
1386.0,42.0,Female,20.9,4.74,7.84,2.0,49.0,94.0,32.0,11.315533835898709,9.0,7.0,6.0
3484.0,42.0,Female,21.97,2.66,4.7,1.0,63.0,268.0,71.0,9.41111502443928,9.0,3.0,3.0
3787.0,52.0,Other,23.03,4.0,4.97,7.0,81.0,295.0,156.0,4.578858061930613,9.0,3.0,3.0
,32.0,Male,20.7,3.27,6.57,10.0,79.0,163.0,83.0,9.690126597683625,5.0,5.0,7.0
2050.0,23.0,Female,21.73,5.43,7.7,3.0,49.0,123.0,18.0,5.419275760969459,6.0,2.0,8.0
5635.0,25.0,Female,23.78,7.65,7.87,8.0,89.0,222.0,119.0,11.917892781698168,2.0,9.0,2.0
5979.0,19.0,Female,20.58,1.87,5.29,9.0,35.0,232.0,37.0,5.977648589911015,6.0,9.0,2.0
2361.0,33.0,Other,23.12,6.5,7.39,9.0,70.0,16.0,177.0,6.260326909299549,7.0,3.0,9.0
5355.0,59.0,Other,22.85,4.37,5.52,6.0,69.0,253.0,143.0,10.40531153220249,5.0,9.0,10.0
2198.0,29.0,Male,20.5,4.6,8.1,2.0,43.0,154.0,98.0,5.913785709326864,7.0,1.0,3.0
5320.0,42.0,Other,20.97,2.73,5.77,1.0,38.0,234.0,106.0,9.048273405696392,2.0,1.0,2.0
1565.0,52.0,Female,23.57,4.99,5.42,9.0,67.0,24.0,175.0,5.603752382130872,2.0,4.0,6.0
8156.0,18.0,Other,20.35,4.31,7.96,1.0,77.0,104.0,61.0,5.8925434016888,3.0,2.0,8.0
,48.0,Female,20.92,4.55,7.64,6.0,31.0,201.0,113.0,6.766628562476751,9.0,7.0,2.0
7207.0,24.0,Male,23.03,6.59,7.55,2.0,51.0,3.0,133.0,4.4323810187978125,10.0,1.0,8.0
5578.0,48.0,Male,21.57,3.12,5.55,2.0,61.0,240.0,154.0,10.413140718650938,4.0,6.0,3.0
4430.0,55.0,Male,23.23,5.81,6.58,3.0,50.0,54.0,76.0,7.829158964404199,1.0,3.0,8.0
7747.0,33.0,Other,23.62,7.78,8.16,1.0,6.0,0.0,48.0,5.958398984013807,10.0,7.0,4.0
7852.0,40.0,Male,23.92,4.6,4.69,1.0,54.0,18.0,126.0,6.811031734064869,6.0,8.0,7.0
5008.0,34.0,Male,23.72,9.06,9.34,10.0,54.0,156.0,1.0,11.60168964692344,7.0,10.0,8.0
4612.0,43.0,Other,21.6,7.01,9.41,3.0,52.0,157.0,2.0,11.246795119994443,7.0,1.0,9.0
2118.0,58.0,Female,21.33,3.2,5.87,2.0,49.0,193.0,130.0,5.676153794500257,4.0,7.0,9.0
4724.0,53.0,Other,23.88,6.39,6.51,8.0,65.0,30.0,137.0,9.783547395115576,10.0,10.0,7.0
5511.0,37.0,Female,20.67,2.32,5.65,2.0,83.0,60.0,124.0,8.195490766861994,6.0,2.0,3.0
9664.0,38.0,Female,22.28,4.13,5.85,6.0,9.0,11.0,6.0,11.83787467819088,10.0,2.0,10.0
7651.0,50.0,Female,20.77,2.62,5.86,1.0,71.0,75.0,122.0,7.512331910569183,3.0,9.0,9.0
5673.0,24.0,Male,23.27,4.81,5.55,7.0,74.0,289.0,160.0,9.861787323306451,7.0,9.0,6.0
4397.0,27.0,Female,21.2,3.92,6.72,6.0,25.0,258.0,51.0,7.273803841534367,1.0,4.0,10.0
1442.0,18.0,Female,21.65,3.35,5.7,7.0,56.0,133.0,128.0,5.888063442589696,3.0,5.0,8.0
8862.0,36.0,Male,20.15,2.09,5.94,1.0,70.0,16.0,121.0,6.642461500455028,6.0,1.0,2.0
3770.0,29.0,Male,21.95,6.47,8.52,2.0,6.0,34.0,14.0,6.799163709179189,3.0,9.0,10.0
7929.0,52.0,Male,21.82,5.62,7.8,2.0,12.0,53.0,142.0,9.355296514029147,5.0,5.0,5.0
2715.0,40.0,Female,21.95,5.56,7.61,1.0,63.0,153.0,47.0,6.014517616073054,8.0,7.0,9.0
2151.0,48.0,Other,21.18,1.79,4.61,3.0,62.0,73.0,166.0,8.83841409475171,5.0,9.0,7.0
4705.0,31.0,Other,22.47,5.91,7.44,9.0,47.0,210.0,94.0,5.128877186661194,1.0,2.0,8.0
5187.0,41.0,Male,20.98,5.69,8.71,3.0,39.0,53.0,129.0,5.662165035517827,7.0,10.0,9.0
6759.0,39.0,Other,20.18,3.61,7.43,6.0,37.0,242.0,18.0,10.066420937684148,3.0,3.0,7.0
3980.0,47.0,Male,22.87,4.0,5.13,5.0,39.0,61.0,68.0,10.42460513870196,10.0,2.0,4.0
9650.0,34.0,Female,20.93,4.31,7.38,7.0,89.0,30.0,111.0,10.489300831033058,8.0,7.0,2.0
2421.0,33.0,Other,23.13,6.08,6.95,1.0,11.0,127.0,69.0,6.784215705509754,9.0,5.0,6.0
5952.0,41.0,Male,23.85,4.4,4.55,5.0,84.0,165.0,168.0,10.31891696828431,7.0,6.0,3.0
3422.0,43.0,Female,22.47,4.01,5.55,7.0,36.0,52.0,17.0,8.077785372828522,6.0,1.0,4.0
2074.0,22.0,Male,23.25,4.4,5.15,6.0,10.0,7.0,152.0,10.899473041129257,8.0,3.0,4.0
6594.0,37.0,Other,22.43,3.97,5.53,9.0,24.0,233.0,43.0,9.512872651894591,8.0,1.0,2.0
7999.0,30.0,Male,23.92,8.11,8.19,10.0,34.0,87.0,96.0,5.63020827352851,7.0,8.0,1.0
4065.0,56.0,Other,20.35,3.3,6.95,9.0,23.0,14.0,163.0,9.764691354965098,5.0,7.0,8.0
3419.0,57.0,Male,23.87,9.06,9.19,1.0,33.0,67.0,87.0,8.444937237459223,7.0,1.0,9.0
,32.0,Other,21.25,6.61,9.36,6.0,28.0,272.0,116.0,6.881297225710332,8.0,1.0,5.0
2478.0,43.0,Female,23.12,5.84,6.72,4.0,20.0,148.0,24.0,11.27644342749762,5.0,3.0,1.0
9484.0,59.0,Other,23.22,8.15,8.94,4.0,33.0,75.0,96.0,8.686816979465346,5.0,6.0,8.0
1255.0,48.0,Male,20.9,5.77,8.87,9.0,68.0,14.0,174.0,6.477455666503611,3.0,6.0,4.0
6790.0,28.0,Male,20.13,2.47,6.33,1.0,2.0,281.0,158.0,10.02247195608808,10.0,8.0,9.0
9085.0,32.0,Other,20.92,4.62,7.7,4.0,46.0,86.0,52.0,7.388324617932065,2.0,10.0,3.0
9444.0,21.0,Other,21.25,6.52,9.27,2.0,34.0,274.0,7.0,11.688167486121706,3.0,6.0,7.0
3280.0,27.0,Female,23.62,5.3,5.69,6.0,36.0,90.0,78.0,9.392467622029567,8.0,5.0,2.0
3107.0,51.0,Female,23.87,8.08,8.21,3.0,71.0,32.0,43.0,9.532044366508757,5.0,9.0,4.0
1916.0,19.0,Other,23.53,8.75,9.21,3.0,48.0,243.0,151.0,6.847747126657892,8.0,10.0,8.0
8963.0,19.0,Male,22.12,4.75,6.63,3.0,22.0,253.0,14.0,4.43146066272697,3.0,9.0,4.0
3808.0,36.0,Female,23.6,5.08,5.48,1.0,77.0,283.0,53.0,10.836939705214682,4.0,6.0,8.0
3456.0,39.0,Other,22.48,6.34,7.86,9.0,25.0,234.0,149.0,4.560944365975917,5.0,5.0,9.0
7163.0,19.0,Other,21.0,2.29,5.29,3.0,43.0,231.0,5.0,7.846289345437818,2.0,6.0,8.0
8187.0,31.0,Male,20.65,1.93,5.28,7.0,79.0,70.0,154.0,4.292163035050991,1.0,1.0,4.0
,42.0,Female,23.58,7.75,8.16,3.0,41.0,273.0,120.0,9.220907213978828,10.0,5.0,1.0
,34.0,Male,23.72,6.42,6.7,8.0,36.0,18.0,173.0,8.976235834016073,7.0,10.0,10.0
5457.0,42.0,Male,20.23,4.79,8.55,10.0,5.0,107.0,142.0,7.1946091711320825,4.0,2.0,8.0
3776.0,49.0,Male,20.3,1.35,5.05,9.0,58.0,292.0,24.0,10.62434628619402,6.0,1.0,10.0
7227.0,50.0,Female,20.37,0.89,4.53,7.0,37.0,292.0,67.0,4.212820508772511,6.0,5.0,2.0
3922.0,40.0,Male,23.47,7.01,7.54,6.0,29.0,19.0,32.0,8.434580784669244,4.0,6.0,7.0
5970.0,26.0,Male,23.25,6.03,6.78,3.0,43.0,95.0,49.0,8.100661014777092,3.0,1.0,3.0
7998.0,45.0,Other,23.87,5.19,5.33,1.0,39.0,179.0,57.0,4.378596241091371,2.0,1.0,9.0
,51.0,Female,21.1,2.23,5.13,7.0,49.0,25.0,153.0,6.91119525196266,9.0,4.0,10.0
,34.0,Female,20.18,1.74,5.56,8.0,20.0,277.0,17.0,6.054652596536469,9.0,3.0,6.0
6546.0,39.0,Other,23.38,7.59,8.2,7.0,78.0,254.0,96.0,5.636034709542367,7.0,6.0,2.0
1704.0,22.0,Male,20.88,6.28,9.4,3.0,20.0,151.0,127.0,4.2777292174711565,5.0,6.0,10.0
3407.0,38.0,Male,23.98,9.04,9.05,7.0,21.0,161.0,119.0,8.181550192356296,3.0,7.0,10.0
4909.0,33.0,Female,23.27,7.77,8.5,6.0,68.0,120.0,108.0,6.124875661331319,2.0,7.0,3.0
2308.0,44.0,Female,23.98,7.15,7.17,10.0,68.0,20.0,151.0,9.063471043768358,8.0,9.0,5.0
4355.0,23.0,Other,23.18,6.37,7.19,3.0,45.0,73.0,94.0,11.014740255054065,4.0,8.0,3.0
9561.0,20.0,Female,21.3,3.68,6.38,6.0,68.0,9.0,160.0,4.514553785548668,3.0,3.0,6.0
8170.0,37.0,Other,23.03,7.21,8.17,8.0,5.0,275.0,138.0,6.709146171582906,5.0,2.0,6.0
2487.0,32.0,Female,20.07,4.95,8.88,6.0,66.0,35.0,160.0,7.960447565236679,8.0,8.0,5.0
,21.0,Male,22.4,5.26,6.86,3.0,89.0,175.0,170.0,8.833643838906433,1.0,9.0,5.0
6783.0,41.0,Other,21.77,6.31,8.55,5.0,31.0,105.0,95.0,7.545440601157276,7.0,8.0,10.0
3567.0,32.0,Female,23.7,7.47,7.77,2.0,62.0,48.0,114.0,6.405245124485953,7.0,7.0,1.0
2149.0,38.0,Male,22.62,3.55,4.93,6.0,56.0,19.0,112.0,4.474471158408774,7.0,3.0,2.0
7324.0,31.0,Male,23.12,6.75,7.63,6.0,15.0,90.0,119.0,10.875476662668408,10.0,9.0,5.0
1328.0,31.0,Other,20.63,1.49,4.86,3.0,35.0,219.0,171.0,5.275122125991369,5.0,7.0,7.0
9722.0,18.0,Other,22.28,4.33,6.05,2.0,4.0,92.0,96.0,4.855358915038571,10.0,5.0,2.0
5409.0,32.0,Male,22.18,5.35,7.17,10.0,32.0,167.0,14.0,7.21725105475174,7.0,2.0,1.0
6095.0,36.0,Male,21.23,3.21,5.97,7.0,73.0,66.0,2.0,11.346065343530451,10.0,3.0,8.0
7196.0,54.0,Other,20.12,5.39,9.27,10.0,78.0,116.0,23.0,8.501510046325835,10.0,5.0,7.0
9204.0,20.0,Female,21.28,3.85,6.56,3.0,0.0,89.0,151.0,11.737705654466149,3.0,2.0,5.0
5668.0,35.0,Female,20.27,2.06,5.79,8.0,57.0,177.0,100.0,4.139444364016367,3.0,4.0,7.0
6912.0,28.0,Female,20.47,3.56,7.09,5.0,71.0,109.0,121.0,6.694552887739655,8.0,9.0,10.0
,48.0,Male,20.25,4.05,7.8,6.0,77.0,204.0,104.0,11.462232997501877,5.0,2.0,4.0
6346.0,20.0,Female,23.3,5.01,5.71,1.0,16.0,271.0,8.0,8.604161735728992,9.0,7.0,9.0
,48.0,Female,23.22,8.69,9.48,5.0,80.0,108.0,120.0,8.338871603938571,4.0,9.0,4.0
2251.0,32.0,Male,21.33,5.23,7.89,3.0,28.0,115.0,178.0,7.80563262551245,9.0,1.0,2.0
2126.0,45.0,Male,20.68,5.77,9.08,4.0,12.0,85.0,63.0,10.488122999456554,3.0,10.0,4.0
8758.0,55.0,Male,21.02,4.32,7.3,7.0,69.0,261.0,125.0,9.82708948880586,5.0,5.0,8.0
4404.0,30.0,Other,23.95,7.03,7.08,3.0,37.0,287.0,24.0,7.34699764086278,1.0,8.0,2.0
1333.0,35.0,Other,23.28,7.43,8.15,10.0,8.0,281.0,27.0,10.897677126025911,4.0,9.0,3.0
3292.0,49.0,Female,22.95,8.0,9.05,4.0,15.0,83.0,55.0,4.146707112085199,6.0,8.0,3.0
3401.0,18.0,Male,23.5,5.56,6.06,1.0,32.0,127.0,150.0,11.621323424786931,7.0,10.0,9.0
9662.0,36.0,Other,23.88,8.93,9.05,3.0,47.0,162.0,159.0,7.83373005946813,7.0,9.0,3.0
3682.0,36.0,Other,21.13,6.33,9.2,3.0,43.0,67.0,47.0,10.103755109672186,6.0,4.0,1.0
9772.0,50.0,Female,20.12,3.21,7.1,1.0,64.0,66.0,173.0,8.465073265025719,8.0,8.0,3.0
8899.0,21.0,Male,23.2,6.0,6.8,5.0,54.0,228.0,19.0,8.19947267394774,2.0,10.0,6.0
4835.0,25.0,Other,22.73,6.5,7.77,6.0,83.0,268.0,19.0,8.028615170708733,7.0,3.0,5.0
